countryName,age,gender,ruralUrban,educationLevel,fullTime,children,basicIncomeAwareness,countAwareness,basicIncomeVote,countVote,basicIncomeEffect,countEffect
Germany,36,male,rural,medium,yes,yes,I have never heard of it,0,I would probably vote for it,0,I would look for a different job,0
Germany,26,male,rural,high,yes,no,I know something about it,0,I would probably vote against it,0,A basic income would not affect my work choices,2
Germany,49,male,rural,medium,yes,yes,I have heard just a little about it,1,I would probably vote for it,1,A basic income would not affect my work choices,0
Germany,60,male,rural,medium,no,yes,I know something about it,0,I would probably vote against it,0,A basic income would not affect my work choices,0
Germany,41,female,urban,low,no,yes,I have never heard of it,1,I would vote for it,0,I would gain additional skills,0
Germany,30,male,urban,high,yes,yes,I know something about it,1,I would probably vote for it,0,A basic income would not affect my work choices,0
Germany,44,female,rural,low,yes,no,I have heard just a little about it,0,I would vote against it,0,I would look for a different job,0
Germany,45,female,urban,low,no,yes,I have never heard of it,0,I would vote for it,0,I would work as a freelancer,0
Germany,26,male,rural,no,yes,no,I have heard just a little about it,0,I would vote for it,0,A basic income would not affect my work choices,0
Germany,46,female,rural,low,yes,no,I have heard just a little about it,0,I would probably vote against it,0,I would gain additional skills,0
Germany,48,female,urban,no,yes,no,I know something about it,0,I would vote for it,0,A basic income would not affect my work choices,0
Germany,53,male,urban,no,no,no,I know something about it,0,I would probably vote against it,0,I would look for a different job,0
Germany,55,female,rural,medium,no,yes,I have heard just a little about it,0,I would probably vote against it,0,A basic income would not affect my work choices,2
Germany,20,female,urban,low,no,no,I know something about it,0,I would probably vote for it,0,None of the above,0
Germany,52,male,rural,low,yes,yes,I know something about it,0,I would probably vote for it,0,I would look for a different job,0
Germany,33,male,urban,low,yes,yes,I know something about it,0,I would vote for it,1,None of the above,0
Germany,24,female,urban,high,yes,no,I have heard just a little about it,0,I would vote against it,0,I would gain additional skills,0
Germany,47,male,urban,high,yes,no,I have never heard of it,0,I would probably vote against it,0,A basic income would not affect my work choices,0
Germany,25,male,urban,NA,no,no,I know something about it,0,I would vote for it,0,I would gain additional skills,0
Germany,41,male,rural,medium,no,no,I have heard just a little about it,0,I would probably vote for it,0,None of the above,0
Germany,25,male,rural,low,no,no,I know something about it,0,I would probably vote against it,0,A basic income would not affect my work choices,0
Germany,62,male,rural,medium,yes,yes,I understand it fully,0,I would probably vote against it,0,None of the above,1
Germany,57,male,rural,medium,no,no,I know something about it,0,I would probably vote for it,0,I would work as a freelancer,0
Germany,42,female,urban,low,yes,yes,I have heard just a little about it,0,I would probably vote against it,0,A basic income would not affect my work choices,1
Germany,48,female,rural,medium,no,yes,I understand it fully,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Germany,48,male,urban,low,yes,yes,I know something about it,0,I would not vote,0,I would gain additional skills,0
Germany,45,female,rural,no,no,yes,I know something about it,0,I would probably vote for it,0,I would spend more time with my family,0
Germany,46,male,urban,medium,yes,no,I know something about it,1,I would vote for it,0,I would gain additional skills,0
Germany,56,female,rural,medium,yes,yes,I have heard just a little about it,0,I would vote for it,0,A basic income would not affect my work choices,0
Germany,40,female,urban,high,no,yes,I know something about it,0,I would probably vote against it,0,None of the above,0
Germany,44,male,rural,low,yes,yes,I know something about it,0,I would not vote,0,I would work less,0
Germany,59,male,urban,medium,no,yes,I have never heard of it,0,I would vote against it,0,A basic income would not affect my work choices,1
Germany,14,male,rural,low,no,no,I have never heard of it,0,I would probably vote for it,0,None of the above,0
Germany,29,female,rural,low,no,yes,I have heard just a little about it,1,I would probably vote against it,0,I would look for a different job,0
Germany,61,male,rural,high,yes,no,I have heard just a little about it,0,I would probably vote against it,0,A basic income would not affect my work choices,0
Germany,30,female,rural,medium,no,no,I know something about it,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Germany,40,female,urban,NA,no,yes,I understand it fully,0,I would vote for it,0,A basic income would not affect my work choices,1
Germany,30,female,urban,medium,no,yes,I understand it fully,0,I would probably vote against it,0,A basic income would not affect my work choices,0
Germany,30,male,urban,low,no,no,I know something about it,0,I would vote for it,0,A basic income would not affect my work choices,0
Germany,25,male,rural,high,yes,yes,I understand it fully,0,I would vote against it,0,A basic income would not affect my work choices,1
Germany,38,male,rural,medium,yes,yes,I understand it fully,0,I would probably vote against it,0,I would work less,0
Germany,22,female,urban,NA,no,no,I have never heard of it,0,I would probably vote for it,0,I would spend more time with my family,0
Germany,28,male,urban,high,yes,no,I have heard just a little about it,1,I would vote for it,0,A basic income would not affect my work choices,0
Germany,32,male,rural,medium,yes,yes,I understand it fully,0,I would probably vote against it,0,A basic income would not affect my work choices,0
Germany,27,female,rural,low,no,no,I have heard just a little about it,0,I would vote against it,0,I would do more volunteering work,0
Germany,16,male,urban,no,no,no,I have heard just a little about it,1,I would probably vote for it,0,I would spend more time with my family,0
Germany,35,female,urban,medium,yes,yes,I know something about it,0,I would not vote,0,A basic income would not affect my work choices,0
Germany,54,female,rural,medium,no,yes,I know something about it,0,I would vote against it,0,I would gain additional skills,0
Germany,19,female,urban,low,no,yes,I know something about it,0,I would vote against it,0,A basic income would not affect my work choices,0
Germany,34,female,urban,high,yes,no,I understand it fully,0,I would not vote,0,I would spend more time with my family,0
Germany,53,male,rural,high,yes,yes,I understand it fully,0,I would vote for it,0,I would do more volunteering work,0
Germany,37,female,rural,medium,yes,no,I understand it fully,0,I would probably vote against it,0,I would spend more time with my family,0
Germany,18,male,rural,low,no,no,I know something about it,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Germany,17,female,rural,medium,no,no,I know something about it,0,I would vote for it,0,A basic income would not affect my work choices,0
Germany,24,female,urban,high,no,no,I understand it fully,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Germany,17,female,urban,low,yes,no,I have never heard of it,0,I would vote for it,0,I would gain additional skills,0
Germany,33,male,urban,no,no,no,I have never heard of it,0,I would probably vote against it,0,None of the above,0
Germany,34,male,urban,high,no,no,I have heard just a little about it,0,I would not vote,0,A basic income would not affect my work choices,0
Germany,47,female,rural,medium,no,yes,I know something about it,1,I would probably vote for it,1,A basic income would not affect my work choices,0
Germany,26,female,rural,medium,yes,no,I have heard just a little about it,0,I would probably vote against it,0,None of the above,0
Germany,42,male,rural,medium,yes,no,I have never heard of it,0,I would vote for it,0,A basic income would not affect my work choices,0
Germany,37,male,rural,NA,yes,no,I have heard just a little about it,0,I would probably vote for it,1,I would spend more time with my family,0
Germany,34,female,rural,no,yes,no,I have heard just a little about it,0,I would vote for it,0,I would work less,1
Germany,31,male,urban,high,yes,no,I have heard just a little about it,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Germany,35,female,urban,NA,no,no,I have heard just a little about it,0,I would probably vote for it,0,I would work less,0
Germany,21,female,urban,medium,yes,no,I understand it fully,0,I would not vote,0,I would do more volunteering work,0
Germany,42,female,rural,medium,no,yes,I know something about it,0,I would probably vote for it,0,I would spend more time with my family,0
